time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-0.5134782953571659,-0.900008513464037,15.90728449289424,6.2192679637925625,0.004476558167101352,0.0,-0.4017867288729641,-1.1140695960465907,4.479191979547617,-0.0622369227735952,-0.00032809174434408287,0.0,463.47655064168083,464.89405812920927,466.3279090204699,463.6744745125092
2.3400000000000016,-0.5376733623124871,-0.9680641525065382,16.17666926471262,6.215325251153638,0.004125883349615833,0.0,-0.4047017735462652,-1.1547975516798223,4.5001705942397,-0.07376553914383885,-0.02015326512951486,0.0,431.9940557024289,430.3189768572523,432.6010475984629,431.62569203937477
2.4000000000000017,-0.5620388430323268,-1.0387345047047412,16.448695176872864,6.211121619184837,0.0023946710726026055,0.0,-0.4073500074314175,-1.201286003320051,4.56703679722561,-0.06352761972271924,-0.05850808005994282,0.0,448.6275639244248,445.50153888519634,445.6652648298163,446.49761420102413
2.4600000000000017,-0.5865225126157079,-1.112342823449529,16.72563680984682,6.2072054443553455,6.282259823547323,0.0,-0.4084274303617837,-1.2526950452470647,4.663903112102765,-0.06900141100094644,-0.049648097647714017,0.0,456.1798257969154,456.88484361010154,456.8123810544701,456.37260575828986
2.520000000000002,-0.6110117895213186,-1.188749200651906,17.00357266450912,6.203259479538115,6.279275920896744,0.0,-0.407650740477201,-1.2945265033763569,4.600835411799261,-0.0599770819173074,-0.04989940389063083,0.0,404.7952253475628,404.7707942054918,405.7477353341178,406.5535439909885
2.580000000000002,-0.6353938742318942,-1.267985083555997,17.28090086413652,6.199882087508993,6.276679618869309,0.0,-0.40482840555144967,-1.3469905011768597,4.643209374152986,-0.04978404878422168,-0.0325330279028652,0.0,439.03643802218573,440.4739982584445,439.8650674838879,440.7062597639915
2.640000000000002,-0.6595669721100976,-1.3503643258604252,17.559945601380754,6.197029966457874,6.275194477914921,0.0,-0.40079165394211147,-1.3992515812864301,4.658168433635785,-0.04338103160339989,-0.01252788707470859,0.0,431.11808814170195,432.8051366445517,431.12168120815045,431.6609728334079
2.700000000000002,-0.6834646001230086,-1.436048873233152,17.84122084892726,6.194434943515741,6.275228676635109,0.0,-0.3957708929163126,-1.4571411618168937,4.717371724638896,-0.042990431340778415,0.018660632011748942,0.0,444.92668335847117,447.47317728868455,445.94700051078667,445.97787804792057
2.760000000000002,-0.7070716668463942,-1.525208412025195,18.125461969683432,6.191428972251028,6.276320793953559,0.0,-0.39123460975990615,-1.51509621534905,4.757104841200829,-0.07071731510800891,0.01726851593136154,0.0,441.02811407629804,440.9130418502531,441.2847034082915,438.98779265968756
2.820000000000002,-0.7304348654035847,-1.6177961364256164,18.41084557973451,6.187511168967404,6.277248215942242,0.0,-0.3876235114072444,-1.5715268849975352,4.7556106681336345,-0.05621336827878037,0.011562963100548381,0.0,427.98309835928285,427.4970495435288,427.08413751075295,428.3161821488931
